Time;N1_i3;N1_ai3;N1_i1;N1_ai1;N1_P4;N1_Q4;N1_P3;N1_Q3;N1_i2;N1_ai2;N1_i4;N1_ai4;N1_P1;N1_Q1;N1_P2;N1_Q2;N1_r;N1_u;N1_au;N1_f;N1_i3;N1_ai3;N1_i1;N1_ai1;N1_i2;N1_ai2;N1_i4;N1_ai4;N1_u;N1_au;N4_i2;N4_ai2;N4_i3;N4_ai3;N4_i4;N4_ai4;N4_i1;N4_ai1;N4_u;N4_au;N2_i1;N2_ai1;N2_i5;N2_ai5;N2_i6;N2_ai6;N2_i4;N2_ai4;N2_i3;N2_ai3;N2_i2;N2_ai2;N2_u;N2_au;N10_u;N10_au;N10_i1;N10_ai1;N10_i2;N10_ai2;N10_i4;N10_ai4;N10_i3;N10_ai3
2017-01-01 00:00:01.420;477.924248;-110.301180;44.426478;-41.257012;101304280.200000;23889036.390000;210574.502200;210574.502200;662.774008;103.262272;147.617032;-85.047498;27164110.780000;-15793087.660000;-465685511.600000;-40535591.670000;0.245004;407328.158000;-71.748583;49.973310;477.924248;-110.301180;44.426478;-41.257012;662.774008;103.262272;147.617032;-85.047498;407328.158049;-71.748583;320.857678;118.881843;0.000000;0.000000;0.414308;45.000000;321.983299;-62.175904;398455.249704;-78.900404;90.224546;-38.805081;68.202762;-117.500634;69.117764;-117.379628;77.907533;-83.088773;320.078609;106.046243;89.977360;-35.190698;411393.189011;-69.765044;116379.166360;-78.000057;127.039156;96.091676;11.536593;-47.733958;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.440;475.587871;-110.556045;43.552378;-42.273689;102148043.000000;23994506.750000;210574.502200;210574.502200;660.461801;103.074623;148.772057;-85.142661;26742961.780000;-15371938.660000;-464211490.000000;-40746166.170000;-0.055001;407421.084500;-71.905568;49.976362;475.587871;-110.556045;43.552378;-42.273689;660.461801;103.074623;148.772057;-85.142661;407421.084449;-71.905568;320.550321;118.673146;0.292960;-90.000000;0.414308;45.000000;321.574013;-62.314392;398675.397417;-78.976326;90.777900;-39.237367;68.395495;-117.278467;69.378037;-117.268363;76.092941;-83.367485;319.836791;105.894934;89.839899;-35.711432;411392.959429;-69.941598;116373.382935;-78.157564;126.289628;95.835618;11.638588;-48.188669;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.460;472.505229;-110.772255;42.333189;-41.633539;102886335.500000;23783566.030000;210574.502200;210574.502200;657.455046;102.847268;149.514253;-85.110495;25900663.770000;-14950789.650000;-462105745.000000;-40746166.170000;0.155002;407492.637800;-72.073095;49.976362;472.505229;-110.772255;42.333189;-41.633539;657.455046;102.847268;149.514253;-85.110495;407492.637835;-72.073095;319.872210;118.560204;0.292960;-90.000000;0.292960;90.000000;320.906892;-62.429042;398926.413267;-79.029786;91.336359;-39.664391;68.592848;-117.331138;69.575379;-117.320319;72.730823;-84.220514;319.235811;105.707056;91.238581;-35.986796;411447.437844;-70.114835;116359.231601;-78.297938;125.597140;95.616047;11.798456;-47.988002;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.480;471.490557;-111.047735;40.361179;-39.699073;103519157.700000;23783566.030000;210574.502200;210574.502200;654.744627;102.612228;150.523578;-85.199316;24216067.750000;-15371938.660000;-460210574.500000;-41588464.180000;0.045001;407514.893500;-72.208896;49.978651;471.490557;-111.047735;40.361179;-39.699073;654.744627;102.612228;150.523578;-85.199316;407514.893509;-72.208896;318.658882;118.379243;0.292960;-90.000000;0.000000;0.000000;319.576528;-62.659776;399122.427225;-79.064245;92.088750;-40.225655;68.530257;-117.496163;69.512747;-117.483001;69.970232;-85.196514;317.917217;105.444977;91.932043;-36.577761;411484.543346;-70.263495;116368.564749;-78.452787;124.997666;95.390100;11.706987;-48.487397;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.500;470.486831;-111.324397;37.618349;-37.405357;104151979.900000;23783566.030000;210574.502200;210574.502200;652.617636;102.364213;151.399393;-85.227151;22110322.730000;-15371938.660000;-458525978.500000;-42430762.190000;0.105002;407489.601800;-72.348305;49.980177;470.486831;-111.324397;37.618349;-37.405357;652.617636;102.364213;151.399392;-85.227151;407489.601758;-72.348305;317.190594;118.221905;0.292960;-90.000000;0.000000;0.000000;318.518798;-62.798617;399263.201177;-79.079745;94.281246;-40.968199;68.087364;-118.108741;69.069630;-118.086782;66.335874;-86.455234;316.964849;105.217962;93.633609;-37.371850;411500.344645;-70.405072;116385.028794;-78.622394;124.876802;95.247672;11.879347;-49.219095;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.520;472.005075;-111.405179;34.465437;-35.311213;104679331.700000;23678095.670000;210574.502200;210574.502200;650.626170;102.165030;152.129265;-85.250103;19583428.700000;-14529640.650000;-457262531.500000;-42851911.190000;0.005000;407566.271700;-72.480450;49.981703;472.005075;-111.405179;34.465437;-35.311213;650.626170;102.165030;152.129265;-85.250103;407566.271696;-72.480450;315.983266;118.038114;0.292960;-90.000000;0.000000;0.000000;316.541755;-63.031798;399365.047187;-79.094158;96.075248;-41.662557;67.409453;-119.127161;68.391103;-119.090362;63.322747;-87.878904;315.375760;104.965701;95.352517;-38.137452;411545.090733;-70.536221;116376.454188;-78.795475;124.690950;95.002085;11.879347;-49.219095;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.540;474.187904;-111.301826;29.255456;-32.735226;105312153.800000;23467154.960000;210574.502200;210574.502200;649.050880;102.009864;152.871303;-85.218121;16214236.670000;-13266193.640000;-456420233.500000;-42851911.190000;0.005000;407784.704400;-72.624527;49.981703;474.187904;-111.301826;29.255456;-32.735226;649.050880;102.009864;152.871303;-85.218121;407784.704493;-72.624527;313.332601;117.810936;0.292960;-90.000000;0.000000;0.000000;314.570020;-63.267906;399498.383863;-79.115225;97.450492;-42.563352;66.626666;-120.229235;67.407066;-120.130966;60.361136;-88.887600;313.077622;104.634407;96.859948;-38.984580;411593.977349;-70.649878;116385.245576;-78.937815;124.423787;94.801279;12.142448;-49.433849;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.560;474.499485;-111.591199;27.263065;-28.217356;105628564.900000;23572625.310000;210574.502200;210574.502200;646.607386;101.737581;153.285144;-85.340937;14108491.650000;-13266193.640000;-454525062.900000;-44115358.210000;0.225003;407747.115600;-72.716313;49.982466;474.499485;-111.591199;27.263065;-28.217356;646.607386;101.737581;153.285144;-85.340937;407747.115598;-72.716313;311.861390;117.527915;0.292960;-90.000000;0.000000;0.000000;312.734491;-63.458952;399615.263492;-79.118448;100.081328;-43.695353;65.571032;-121.666198;66.425087;-121.657166;56.544316;-90.593717;311.786663;104.362674;99.589596;-40.107693;411646.257350;-70.746047;116380.956543;-79.052564;124.306124;94.657631;12.271541;-49.387114;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.580;476.781794;-111.709883;23.937231;-21.540976;106050446.300000;23572625.310000;210574.502200;210574.502200;644.986554;101.554916;153.869135;-85.358659;10739299.610000;-13266193.640000;-453472190.400000;-44325932.710000;-0.045001;407812.556100;-72.818384;49.986280;476.781794;-111.709883;23.937231;-21.540976;644.986554;101.554916;153.869135;-85.358659;407812.556106;-72.818384;309.751278;117.364813;0.292960;-90.000000;0.000000;0.000000;311.032612;-63.603891;399715.665365;-79.103841;102.972419;-43.962564;64.596351;-123.437824;65.449683;-123.405547;53.969085;-92.800279;310.006086;104.167565;102.223312;-40.583484;411724.156388;-70.849219;116382.605379;-79.163797;124.287747;94.552465;12.341186;-49.663802;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.600;478.415343;-111.632012;20.041890;-15.255119;106472327.800000;23467154.960000;210574.502200;210574.502200;643.142955;101.402064;154.453141;-85.376247;7791256.580000;-12002746.620000;-452208743.400000;-44957656.210000;0.085001;407978.445500;-72.913042;49.985517;478.415343;-111.632011;20.041890;-15.255119;643.142955;101.402064;154.453141;-85.376247;407978.445474;-72.913042;306.988673;117.200830;0.292960;-90.000000;0.000000;0.000000;307.763927;-63.849598;399730.671875;-79.092673;104.612976;-44.886543;63.636583;-124.970411;64.572597;-125.023964;51.431796;-94.573921;306.740452;103.757531;104.009052;-41.231470;411793.180884;-70.922659;116375.490311;-79.288299;124.361068;94.443997;12.341186;-49.663802;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.620;477.978480;-111.879665;18.398575;-9.162347;106472327.800000;23467154.960000;210574.502200;210574.502200;640.902546;101.202070;154.441402;-85.430412;5685511.559000;-11581597.620000;-450524147.400000;-46010528.730000;0.165003;408025.406300;-72.967516;49.988569;477.978480;-111.879665;18.398575;-9.162347;640.902546;101.202070;154.441402;-85.430412;408025.406253;-72.967516;304.750646;116.983800;0.292960;-90.000000;0.000000;0.000000;305.284141;-64.049687;399753.210114;-79.075922;107.100422;-45.332467;62.840603;-127.137009;63.778206;-127.159401;48.916425;-96.188616;305.187556;103.489316;106.417090;-41.987212;411776.201983;-70.980243;116390.464367;-79.420849;124.708713;94.326118;12.282124;-49.989363;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.640;479.722472;-112.022327;16.991970;0.000000;106366857.400000;23572625.310000;210574.502200;210574.502200;638.670001;101.000674;154.272302;-85.534536;3579766.537000;-11581597.620000;-448839551.400000;-46852826.730000;0.065001;408023.207500;-73.025678;49.991621;479.722472;-112.022327;16.991970;0.000000;638.670001;101.000674;154.272302;-85.534536;408023.207455;-73.025678;301.991887;116.689337;0.292960;-90.000000;0.000000;0.000000;303.072040;-64.277109;399753.210114;-79.075922;109.600326;-45.974692;61.837812;-129.232111;62.662288;-129.308254;46.818638;-98.637131;302.718844;103.202420;108.860168;-42.491503;411810.052050;-71.034404;116386.075755;-79.519284;125.028241;94.315041;12.282124;-49.989363;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.660;480.926832;-112.190289;15.917465;6.340192;106261387.000000;23572625.310000;210574.502200;210574.502200;637.020957;100.787996;154.103713;-85.638888;1895170.520000;-11160448.620000;-447576104.400000;-47905699.240000;-0.035001;408036.307600;-73.096122;49.990095;480.926832;-112.190289;15.917465;6.340192;637.020957;100.787996;154.103713;-85.638888;408036.307593;-73.096122;299.764368;116.464884;0.292960;-90.000000;0.000000;0.000000;300.738815;-64.558252;399699.224849;-79.086012;111.912254;-46.697156;60.603788;-131.472532;61.528052;-131.622212;44.703047;-100.573523;300.478148;102.843883;111.285089;-43.399975;411843.245744;-71.106011;116391.407606;-79.614539;125.347775;94.304020;12.458302;-50.666155;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.680;484.846011;-112.225720;14.695050;23.498566;106366857.400000;23678095.670000;210574.502200;210574.502200;636.406361;100.637478;154.227790;-85.751545;-1052872.511000;-10739299.610000;-447154955.400000;-48326848.250000;-0.035001;408053.550100;-73.184170;49.991621;484.846011;-112.225720;14.695050;23.498566;636.406361;100.637478;154.227790;-85.751545;408053.550070;-73.184170;296.886450;116.236350;0.292960;-90.000000;0.000000;0.000000;298.147797;-64.819852;399661.714409;-79.113936;113.827307;-47.398967;59.567673;-133.904041;60.392587;-134.115573;43.665784;-101.611486;298.249395;102.479973;113.125054;-43.950744;411889.884266;-71.172381;116380.843592;-79.698258;125.667313;94.293056;12.458302;-50.666155;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.700;486.916643;-112.275129;14.304374;34.992020;106366857.400000;23678095.670000;210574.502200;210574.502200;635.849552;100.512627;154.206363;-85.860096;-3158617.533000;-9897001.602000;-446733806.400000;-48537422.750000;-0.085001;408174.327300;-73.282353;49.988569;486.916644;-112.275129;14.304374;34.992020;635.849552;100.512627;154.206363;-85.860096;408174.327313;-73.282353;294.931724;115.979642;0.292960;-90.000000;0.000000;0.000000;295.952246;-65.058487;399664.912272;-79.171936;115.541062;-47.980393;58.743594;-136.313430;59.577037;-136.494334;42.994313;-102.994617;296.380843;102.154090;114.766309;-44.586319;411937.075491;-71.238737;116387.493719;-79.791557;126.362352;94.331844;12.636170;-51.323984;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.720;487.585655;-112.466272;15.007130;38.659808;105944976.000000;23889036.390000;210574.502200;210574.502200;634.509024;100.293016;153.726765;-86.066082;-4000915.541000;-9897001.602000;-445680933.900000;-49590295.260000;0.155002;408136.396400;-73.338898;49.989332;487.585655;-112.466272;15.007130;38.659808;634.509024;100.293016;153.726765;-86.066082;408136.396394;-73.338898;292.846456;115.796026;0.292960;-90.000000;0.000000;0.000000;294.028089;-65.324539;399638.895287;-79.252287;117.436406;-48.235893;58.219673;-138.569976;59.059784;-138.720498;42.498390;-105.185837;294.582169;101.879854;116.835592;-44.796824;411959.958408;-71.298082;116368.107821;-79.878501;127.008322;94.351190;12.693585;-51.001358;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.740;487.719418;-112.683403;15.379965;40.364537;105312153.800000;24099977.110000;210574.502200;210574.502200;633.280594;100.124672;152.947357;-86.320979;-4422064.546000;-10318150.610000;-444628061.300000;-50432593.270000;0.015000;408110.202100;-73.390117;49.991621;487.719418;-112.683403;15.379965;40.364537;633.280594;100.124672;152.947357;-86.320979;408110.202110;-73.390117;291.419227;115.611927;0.292960;-90.000000;0.000000;0.000000;292.474603;-65.437303;399706.332674;-79.323576;119.528398;-48.378123;57.787613;-140.863872;58.725511;-140.871479;42.259417;-106.927513;293.136309;101.646830;118.906398;-45.000000;412008.195971;-71.364412;116392.167813;-79.959166;127.794732;94.386113;12.707774;-51.581945;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.760;487.092529;-112.863743;15.830957;38.990994;104468390.900000;24416388.190000;210574.502200;210574.502200;631.718500;99.934097;151.869882;-86.627049;-4000915.541000;-10318150.610000;-443364614.300000;-51485465.780000;0.065001;408084.334000;-73.441341;49.992384;487.092529;-112.863743;15.830957;38.990994;631.718500;99.934097;151.869882;-86.627049;408084.333990;-73.441341;289.465977;115.475810;0.292960;-90.000000;0.000000;0.000000;290.680250;-65.656405;399698.929477;-79.421743;120.600285;-48.643864;57.480663;-142.662869;58.124327;-142.783560;42.523626;-108.060472;291.408182;101.422897;119.943778;-45.296867;412069.621395;-71.425497;116410.888517;-80.055420;128.584726;94.440945;12.815657;-51.963469;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.780;488.939890;-112.846976;15.335256;43.451842;104151979.900000;24416388.190000;210574.502200;210574.502200;631.567473;99.855561;151.414201;-86.727931;-4843213.550000;-9897001.602000;-443364614.300000;-51274891.280000;-0.145002;408105.354100;-73.529363;49.992384;488.939890;-112.846976;15.335256;43.451842;631.567473;99.855561;151.414202;-86.727931;408105.354126;-73.529363;287.779187;115.312884;0.292960;-90.000000;0.000000;0.000000;289.010051;-65.825218;399624.850288;-79.541253;121.427237;-48.619015;57.316185;-144.360191;57.997572;-144.664186;42.708906;-108.807801;289.971950;101.185056;120.772382;-45.294830;412056.114662;-71.500505;116385.240822;-80.127694;129.325619;94.476479;12.815657;-51.963469;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.800;490.560248;-112.767263;14.938343;48.179830;103730098.400000;24521858.550000;210574.502200;210574.502200;631.995051;99.767967;150.796802;-86.937484;-5264362.554000;-9054703.593000;-443785763.300000;-51274891.280000;-0.095001;408230.341800;-73.627428;49.989332;490.560248;-112.767263;14.938343;48.179830;631.995051;99.767967;150.796803;-86.937484;408230.341828;-73.627428;286.484474;115.176176;0.292960;-90.000000;0.000000;0.000000;287.461691;-65.942651;399648.260964;-79.680655;121.621101;-48.515459;57.245201;-145.740653;58.015697;-145.908708;44.098022;-108.194212;288.596530;101.001955;120.978647;-45.196218;412168.772703;-71.575515;116357.036807;-80.207819;130.245514;94.485196;12.707774;-51.581945;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.820;490.560248;-112.767263;14.554199;49.899092;103202746.600000;24732799.270000;210574.502200;210574.502200;632.135318;99.684956;150.174222;-87.204575;-5685511.559000;-8633554.589000;-443996337.800000;-51274891.280000;0.025000;408318.441000;-73.723874;49.988569;490.560248;-112.767263;14.554199;49.899092;632.135318;99.684956;150.174222;-87.204575;408318.441073;-73.723874;285.209613;114.906675;0.292960;-90.000000;0.000000;0.000000;286.599640;-66.186176;399642.002736;-79.813436;121.867487;-48.801118;57.164371;-146.920739;57.938164;-147.073295;44.468201;-108.434949;287.978339;100.669783;121.395074;-45.391091;412169.364645;-71.662715;116358.788254;-80.296525;131.112633;94.455473;12.707774;-51.581945;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.840;491.415058;-112.651395;13.283952;48.576334;102675394.800000;24838269.630000;210574.502200;210574.502200;632.374908;99.654326;149.268798;-87.412756;-5264362.554000;-8212405.585000;-444417486.800000;-50853742.280000;-0.025000;408380.652700;-73.813380;49.988569;491.415058;-112.651395;13.283952;48.576334;632.374908;99.654326;149.268798;-87.412756;408380.652673;-73.813380;284.840595;114.746330;0.292960;-90.000000;0.000000;0.000000;285.977582;-66.323570;399637.891010;-79.946220;122.088070;-48.891676;57.341261;-147.730869;58.117128;-147.872157;45.212755;-107.730528;287.240819;100.519143;121.603811;-45.488027;412246.267641;-71.753369;116376.643650;-80.398617;131.997647;94.525196;12.622896;-52.070345;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.860;491.014934;-112.893351;13.678674;43.264295;102042572.700000;25049210.350000;210574.502200;210574.502200;632.708758;99.514659;148.652087;-87.684568;-4422064.546000;-8633554.589000;-444417486.800000;-51274891.280000;0.005000;408378.629200;-73.894425;49.988569;491.014934;-112.893351;13.678674;43.264295;632.708758;99.514659;148.652087;-87.684568;408378.629182;-73.894425;284.207440;114.610142;0.292960;-90.000000;0.000000;0.000000;285.088617;-66.438049;399661.344244;-80.091192;121.674721;-48.904917;57.232269;-148.181146;58.086293;-148.193719;46.139107;-107.744672;286.793476;100.357195;120.980775;-45.392431;412286.504340;-71.842270;116378.994952;-80.487304;132.773445;94.498701;12.494414;-52.143428;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.880;490.703694;-112.982991;13.489122;34.380345;101198809.800000;25260151.060000;210574.502200;210574.502200;632.516109;99.409969;147.594428;-88.009389;-3158617.533000;-9054703.593000;-444417486.800000;-51485465.780000;0.035001;408366.472800;-73.980820;49.989332;490.703694;-112.982991;13.489122;34.380345;632.516109;99.409969;147.594428;-88.009389;408366.472832;-73.980820;283.963938;114.502659;0.292960;-90.000000;0.000000;0.000000;284.854907;-66.546075;399648.257058;-80.235181;121.233772;-48.722902;57.232269;-148.181146;58.133924;-148.392498;47.065462;-107.758258;286.688716;100.242005;120.566477;-45.393779;412303.130007;-71.941636;116379.630544;-80.569793;133.405244;94.437911;12.422254;-51.884279;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.900;488.007938;-113.117294;12.850448;24.227745;100565987.600000;25471091.780000;210574.502200;210574.502200;631.794849;99.340026;146.545901;-88.281642;-1474021.515000;-9475852.598000;-443785763.300000;-51274891.280000;0.055001;408436.981800;-74.047342;49.989332;488.007938;-113.117294;12.850448;24.227745;631.794849;99.340026;146.545901;-88.281642;408436.981819;-74.047342;283.721437;114.394992;0.292960;-90.000000;0.000000;0.000000;284.622212;-66.654279;399625.133946;-80.355796;120.600285;-48.643864;57.465170;-147.808844;58.365433;-148.025101;47.434196;-107.987335;286.296724;100.137039;120.150036;-45.197571;412345.468228;-72.030506;116373.916203;-80.659787;134.089851;94.415208;12.365952;-52.218029;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.920;488.238280;-113.180533;12.970113;18.434949;99933165.480000;25576562.140000;210574.502200;210574.502200;632.231097;99.252816;145.943781;-88.504667;-631723.506500;-9475852.598000;-444206912.300000;-51485465.780000;-0.075001;408426.468900;-74.133729;49.990095;488.238280;-113.180533;12.970113;18.434949;632.231097;99.252816;145.943781;-88.504667;408426.468916;-74.133729;283.359569;114.233147;0.292960;-90.000000;0.000000;0.000000;284.275076;-66.816916;399649.474029;-80.471756;119.553527;-48.576334;57.656210;-147.238535;58.430833;-147.385596;48.182792;-107.333243;286.381399;99.895935;118.907119;-45.199636;412338.860586;-72.122911;116383.745588;-80.753022;134.490156;94.343363;12.185860;-51.558684;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.940;486.854593;-113.325351;13.678674;9.865807;99194872.970000;25787502.860000;210574.502200;210574.502200;632.043734;99.147969;145.044789;-88.842667;631723.506500;-9475852.598000;-443996337.800000;-51485465.780000;-0.035001;408335.575200;-74.240034;49.988569;486.854593;-113.325351;13.678674;9.865807;632.043734;99.147969;145.044789;-88.842667;408335.575211;-74.240034;283.386978;114.100812;0.292960;-90.000000;0.000000;0.000000;284.853702;-66.994845;399642.802337;-80.581159;118.506937;-48.507612;57.811371;-146.470988;58.706326;-146.706437;48.829499;-107.456558;286.281285;99.780415;117.870810;-45.100695;412322.663922;-72.238001;116411.984664;-80.865751;134.946616;94.328643;11.936364;-52.009384;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.960;488.238280;-113.180533;12.525753;10.784298;99194872.970000;25892973.220000;210574.502200;210574.502200;632.818691;99.082943;145.036579;-89.016230;210574.502200;-9054703.593000;-444628061.300000;-51064316.780000;-0.085001;408415.709000;-74.364614;49.987043;488.238280;-113.180533;12.525753;10.784298;632.818691;99.082943;145.036579;-89.016230;408415.709034;-74.364614;283.564851;113.890366;0.292960;-90.000000;0.000000;0.000000;284.511374;-67.157760;399670.323425;-80.697099;117.218052;-48.140513;58.263145;-145.550828;59.033076;-145.718462;49.476425;-107.576649;286.182336;99.664814;116.629359;-44.694697;412345.937710;-72.354771;116403.603827;-80.979543;135.157796;94.224568;11.864343;-51.737234;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.980;487.086890;-113.388641;13.489122;2.489553;98772991.530000;25998443.580000;210574.502200;210574.502200;632.878498;98.947808;144.441833;-89.244623;1895170.520000;-9475852.598000;-444628061.300000;-51274891.280000;-0.005000;408425.567100;-74.463227;49.985517;487.086890;-113.388641;13.489122;2.489553;632.878498;98.947808;144.441833;-89.244623;408425.567134;-74.463227;283.446332;113.836221;0.292960;-90.000000;0.000000;0.000000;284.667892;-67.234991;399718.500479;-80.796180;115.954811;-47.969748;58.406042;-144.595956;59.342481;-144.544526;50.123564;-107.693640;286.084553;99.549134;115.389428;-44.485689;412345.044452;-72.464610;116404.750053;-81.116127;135.464033;94.137347;11.779792;-52.261714;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:02.000;486.782308;-113.479317;14.062320;0.000000;98351110.090000;25998443.580000;210574.502200;210574.502200;633.031856;98.865104;143.704346;-89.415965;2737468.528000;-9475852.598000;-444838635.800000;-51064316.780000;0.075001;408398.393200;-74.560354;49.987043;486.782308;-113.479317;14.062320;0.000000;633.031856;98.865104;143.704346;-89.415965;408398.393176;-74.560354;283.864332;113.734340;0.292960;-90.000000;0.000000;0.000000;284.824927;-67.312136;399767.872589;-80.895237;114.673166;-47.588463;58.709250;-143.215874;59.646685;-143.186385;50.304738;-108.329432;286.325052;99.481597;114.151066;-44.272144;412383.519532;-72.576099;116418.199519;-81.267630;135.676029;94.033967;11.723979;-52.615550;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:02.020;485.170561;-113.562022;14.111063;-4.763642;97823758.300000;26103913.940000;210574.502200;210574.502200;632.897009;98.786490;143.261109;-89.589915;3579766.537000;-9475852.598000;-444628061.300000;-51064316.780000;-0.025000;408400.158300;-74.664334;49.987043;485.170561;-113.562022;14.111063;-4.763642;632.897009;98.786490;143.261109;-89.589915;408400.158344;-74.664334;284.283228;113.632759;0.292960;-90.000000;0.000000;0.000000;285.140543;-67.466171;399752.501382;-80.981257;113.431524;-47.616816;59.161421;-141.938386;59.984052;-141.842773;50.397636;-108.645594;286.807242;99.346865;112.914324;-44.053917;412373.874447;-72.691190;116413.613074;-81.387619;135.416224;93.847573;11.796857;-52.885535;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:02.040;482.722405;-113.764772;15.634562;-12.994617;97296406.500000;26209384.300000;210574.502200;210574.502200;632.341249;98.633145;142.378861;-89.882108;5685511.559000;-9897001.602000;-444206912.300000;-51485465.780000;0.025000;408309.289700;-74.753182;49.987043;482.722405;-113.764772;15.634562;-12.994617;632.341249;98.633145;142.378861;-89.882108;408309.289656;-74.753182;284.586175;113.477400;0.292960;-90.000000;0.000000;0.000000;286.111551;-67.610292;399725.718317;-81.078519;112.820414;-47.736319;59.303238;-140.411869;60.147834;-140.533876;49.759237;-109.608441;287.580196;99.203241;112.079696;-44.258691;412316.265930;-72.809923;116398.179674;-81.504777;135.075334;93.721077;11.796857;-52.885535;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:02.060;482.486584;-113.701092;15.939019;-17.102729;97085465.780000;26209384.300000;210574.502200;210574.502200;632.297340;98.606899;142.232080;-90.000000;6106660.563000;-9475852.598000;-444206912.300000;-50643167.770000;-0.085001;408331.127000;-74.869384;49.987043;482.486584;-113.701092;15.939019;-17.102729;632.297340;98.606899;142.232080;-90.000000;408331.126909;-74.869384;285.276259;113.353110;0.292960;-90.000000;0.000000;0.000000;286.271092;-67.686840;399721.052095;-81.193524;111.559691;-47.554252;59.818745;-139.170437;60.549418;-139.218294;49.759237;-109.608441;287.869389;99.193915;110.843072;-44.036237;412286.710469;-72.935577;116402.240015;-81.667435;134.909327;93.530857;11.723979;-52.615550;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:02.080;481.589194;-113.976645;16.675860;-18.434949;96874525.060000;26314854.660000;210574.502200;210574.502200;632.036673;98.449348;142.086279;-90.177203;6527809.567000;-9897001.602000;-443996337.800000;-50853742.280000;-0.015000;408295.774200;-74.994886;49.984754;481.589194;-113.976645;16.675860;-18.434949;632.036673;98.449348;142.086280;-90.177203;408295.774196;-74.994886;285.276259;113.353110;0.292960;-90.000000;0.000000;0.000000;286.431144;-67.763303;399684.776405;-81.302050;110.483214;-47.041574;60.351538;-137.754374;61.287659;-137.809215;49.891011;-110.989201;288.065648;99.069563;109.819759;-43.702959;412323.488411;-73.069735;116387.300974;-81.828671;134.465301;93.308045;11.668618;-52.972759;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:02.100;480.815814;-113.941221;17.082648;-22.166346;96874525.060000;26209384.300000;210574.502200;210574.502200;631.908133;98.370524;141.940329;-90.236514;7370107.576000;-9897001.602000;-443996337.800000;-50643167.770000;0.025000;408341.499800;-75.100317;49.985517;480.815815;-113.941221;17.082648;-22.166346;631.908133;98.370524;141.940329;-90.236514;408341.499795;-75.100317;285.582962;113.198591;0.292960;-90.000000;0.000000;0.000000;286.481328;-67.893944;399695.089984;-81.405821;109.241088;-47.064798;61.032259;-136.653239;61.860535;-136.631097;49.617600;-111.110375;288.308960;99.002894;108.789188;-43.581537;412309.505275;-73.190126;116408.129853;-82.010380;134.297588;93.077455;11.586437;-53.514936;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:02.120;477.900902;-114.019549;17.558358;-25.709954;96663584.340000;26103913.940000;210574.502200;210574.502200;630.911109;98.303178;141.648887;-90.355502;8212405.585000;-9475852.598000;-443364614.300000;-50222018.770000;-0.035001;408368.353700;-75.216489;49.984754;477.900902;-114.019549;17.558358;-25.709954;630.911109;98.303178;141.648887;-90.355502;408368.353685;-75.216489;286.006542;113.098410;0.292960;-90.000000;0.000000;0.000000;286.914351;-67.992179;399751.812241;-81.504803;108.812853;-46.854644;61.530318;-135.771614;62.463888;-135.855097;48.798730;-111.482038;288.217854;98.887852;108.173273;-43.463700;412285.950727;-73.315806;116404.382730;-82.182280;133.716043;92.815878;11.586437;-53.514936;0.032369;45.000000;0.032369;45.000000
